date;price
2022-01-03 21:00:00;46458.85144441394
2022-01-10 21:00:00;41819.506970621274
2022-01-17 21:00:00;42250.07314461258
2022-01-24 21:00:00;36654.80592442568
2022-01-31 21:00:00;38481.765368511944
2022-02-07 21:00:00;43854.6536157814
2022-02-14 21:00:00;42586.464611620926
2022-02-21 21:00:00;37068.771436199466
2022-02-28 21:00:00;43194.504211304244
2022-03-07 21:00:00;38059.904292538864
2022-03-14 21:00:00;39664.25002606368
2022-03-21 21:00:00;41074.10451849765
2022-03-28 21:00:00;47100.43859807688
2022-04-04 21:00:00;46624.50707545264
2022-04-11 21:00:00;39533.71330624112
2022-04-18 21:00:00;40828.174203435905
2022-04-25 21:00:00;40448.42267445845
2022-05-02 21:00:00;38528.110038067374
2022-05-09 21:00:00;30273.65421884102
2022-05-16 21:00:00;29862.408192941577
2022-05-23 21:00:00;29101.125294324578
2022-05-30 21:00:00;31723.865101541804
2022-06-06 21:00:00;31371.741259994265
2022-06-13 21:00:00;22487.98717509208
2022-06-20 21:00:00;20594.29483720139
2022-06-27 21:00:00;20731.544346385122
2022-07-04 21:00:00;20225.353436423593
2022-07-11 21:00:00;19970.475022939816
2022-07-18 21:00:00;22467.85009614443
2022-07-25 21:00:00;21361.12187130348
2022-08-01 21:00:00;23308.43417279304
2022-08-08 21:00:00;23811.483521591905
2022-08-15 21:00:00;24126.136482577618
2022-08-22 21:00:00;21401.045669959727
2022-08-29 21:00:00;20298.61208082999
2022-09-05 21:00:00;19817.724065572373
2022-09-12 21:00:00;22371.48063978407
2022-09-19 21:00:00;19545.591275415263
2022-09-26 21:00:00;19221.84071275122
2022-10-03 21:00:00;19623.584689448744
2022-10-10 21:00:00;19138.999877483147
2022-10-17 21:00:00;19550.466742932043
2022-10-24 21:00:00;19344.96442021395
2022-10-31 21:00:00;20494.897622939236
2022-11-07 21:00:00;20600.67274715879
2022-11-14 21:00:00;16617.484737989726
2022-11-21 21:00:00;15782.301230536288
2022-11-28 21:00:00;16217.639903770933
2022-12-05 21:00:00;16975.23912418603
2022-12-12 21:00:00;17206.440483921902
2022-12-19 21:00:00;16441.786800099886
2022-12-26 21:00:00;16919.291650123574
2023-01-02 21:00:00;16688.84726385924
2023-01-09 21:00:00;17192.95009444573
2023-01-16 21:00:00;21175.83326020336
2023-01-23 21:00:00;22929.627735671096
2023-01-30 21:00:00;22840.796090600143
2023-02-06 21:00:00;22757.26754187948
2023-02-13 21:00:00;21801.823146444163
2023-02-20 21:00:00;24833.048914297397
2023-02-27 21:00:00;23521.838822394886
2023-03-06 21:00:00;22428.32238968881
2023-03-13 21:00:00;24201.76600614591
2023-03-20 21:00:00;27768.39203181537
2023-03-27 21:00:00;27132.888921445134
2023-04-03 21:00:00;27795.274323998936
2023-04-10 21:00:00;29653.679647445995
2023-04-17 21:00:00;29449.0917046267
2023-04-24 21:00:00;27514.87239121884
2023-05-01 21:00:00;28087.17496979201
2023-05-08 21:00:00;27695.068069254914
2023-05-15 21:00:00;27171.514579396786
2023-05-22 21:00:00;26855.960682040175
2023-05-29 21:00:00;27745.123603261192
2023-06-05 21:00:00;25732.108862845296
2023-06-12 21:00:00;25902.940909862198
2023-06-19 21:00:00;26841.663530099617
2023-06-26 21:00:00;30274.321187966107
2023-07-03 21:00:00;31156.864921655437
2023-07-10 21:00:00;30417.63362402037
2023-07-17 21:00:00;30147.070861420925
2023-07-24 21:00:00;29178.970044592083
2023-07-31 21:00:00;29230.872404990292
2023-08-07 21:00:00;29180.01886208521
2023-08-14 21:00:00;29408.048589906968
2023-08-21 21:00:00;26130.748016041613
2023-08-28 21:00:00;26102.485832002574
2023-09-04 21:00:00;25814.95780798914
2023-09-11 21:00:00;25160.657925189484
2023-09-18 21:00:00;26760.851005767232
2023-09-25 21:00:00;26294.75867274134
2023-10-02 21:00:00;27508.251818807486
2023-10-09 21:00:00;27589.20110159883
2023-10-16 21:00:00;28522.09816591931
2023-10-23 21:00:00;33077.3039477251
2023-10-30 21:00:00;34500.077738404965
2023-11-06 21:00:00;35047.79363303743
2023-11-13 21:00:00;36491.78757755401
2023-11-20 21:00:00;37469.159707143444
2023-11-27 21:00:00;37247.991174823546
2023-12-04 21:00:00;41986.264347015014
2023-12-11 21:00:00;41238.73338997509
2023-12-18 21:00:00;42641.510213260655
2023-12-25 21:00:00;43599.847590419355
2024-01-01 21:00:00;44187.13903948764
2024-01-08 21:00:00;46987.63874100883
2024-01-15 21:00:00;42499.337536169114
2024-01-22 21:00:00;39518.715452676064
2024-01-29 21:00:00;43300.22809350412
2024-02-05 21:00:00;42657.39107387418
